location_key,country_code,country_name,year,min_new_confirmed,max_new_confirmed,avg_new_confirmed,median_new_confirmed,min_new_deceased,max_new_deceased,avg_new_deceased,median_new_deceased,min_new_recovered,max_new_recovered,avg_new_recovered,median_new_recovered,min_new_tested,max_new_tested,avg_new_tested,median_new_tested,min_new_persons_vaccinated,max_new_persons_vaccinated,avg_new_persons_vaccinated,median_new_persons_vaccinated,min_new_persons_fully_vaccinated,max_new_persons_fully_vaccinated,avg_new_persons_fully_vaccinated,median_new_persons_fully_vaccinated,min_new_persons_vaccinated_pfizer,max_new_persons_vaccinated_pfizer,avg_new_persons_vaccinated_pfizer,median_new_persons_vaccinated_pfizer,min_new_persons_fully_vaccinated_pfizer,max_new_persons_fully_vaccinated_pfizer,avg_new_persons_fully_vaccinated_pfizer,median_new_persons_fully_vaccinated_pfizer,min_new_persons_vaccinated_moderna,max_new_persons_vaccinated_moderna,avg_new_persons_vaccinated_moderna,median_new_persons_vaccinated_moderna,min_new_persons_fully_vaccinated_moderna,max_new_persons_fully_vaccinated_moderna,avg_new_persons_fully_vaccinated_moderna,median_new_persons_fully_vaccinated_moderna,min_new_persons_vaccinated_janssen,max_new_persons_vaccinated_janssen,avg_new_persons_vaccinated_janssen,median_new_persons_vaccinated_janssen,min_new_persons_fully_vaccinated_janssen,max_new_persons_fully_vaccinated_janssen,avg_new_persons_fully_vaccinated_janssen,median_new_persons_fully_vaccinated_janssen,min_new_persons_vaccinated_sinovac,max_new_persons_vaccinated_sinovac,avg_new_persons_vaccinated_sinovac,median_new_persons_vaccinated_sinovac,min_new_persons_fully_vaccinated_sinovac,max_new_persons_fully_vaccinated_sinovac,avg_new_persons_fully_vaccinated_sinovac,median_new_persons_fully_vaccinated_sinovac
AZ,AZ,Azerbaijan,2021,0.0,4241.0,1214.578947368421,995.5,0.0,45.0,16.417293233082706,15.5,0.0,0.0,0.0,0.0,0.0,42422.0,4925.639097744361,0.0,0.0,228360.0,19433.766917293233,12811.5,0.0,121694.0,16461.06015037594,10017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,AZ,Azerbaijan,2022,1.0,7779.0,1046.1818181818182,194.5,0.0,30.0,6.571428571428571,2.0,0.0,0.0,0.0,0.0,0.0,25368.0,863.5454545454545,0.0,0.0,28379.0,1323.8376623376623,570.5,0.0,23305.0,1207.6233766233765,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA,Bosnia and Herzegovina,2021,9.0,1343.0,366.2,179.5,0.0,60.0,17.9,11.5,0.0,0.0,0.0,0.0,0.0,3910.0,1767.15,1916.0,0.0,103398.0,44132.05,36817.0,0.0,174057.0,35531.55,19618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,BA,Bosnia and Herzegovina,2022,639.0,2601.0,1620.0,1620.0,24.0,49.0,36.5,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3619.0,57134.0,30376.5,30376.5,3126.0,122323.0,62724.5,62724.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BB,BB,Barbados,2021,0.0,683.0,83.3063973063973,19.0,0.0,10.0,0.7609427609427609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.0,509.973063973064,245.0,0.0,3171.0,428.04040404040404,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BB,BB,Barbados,2022,0.0,1646.0,277.14285714285717,217.0,0.0,43.0,1.1875,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,28.352678571428573,0.0,0.0,481.0,33.589285714285715,19.0,0.0,787.0,48.388392857142854,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD,BD,Bangladesh,2021,0.0,16230.0,3263.1553398058254,1659.5,0.0,264.0,62.179611650485434,36.0,0.0,0.0,0.0,0.0,10347.0,55284.0,24907.665048543688,22068.5,0.0,6625123.0,319589.2961165049,182596.5,0.0,8135270.0,197371.00970873787,90836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD,BD,Bangladesh,2022,0.0,15807.0,1819.9565217391305,246.0,0.0,21.0,3.467391304347826,1.0,0.0,0.0,0.0,0.0,0.0,49492.0,8590.076086956522,0.0,4216.0,19330896.0,711197.7065217391,78567.0,0.0,14398213.0,877019.4347826086,254240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,BE,Belgium,2020,1626.0,2641.0,2129.25,2125.0,51.0,88.0,72.75,76.0,0.0,0.0,0.0,0.0,11998.0,41472.0,29190.5,31646.0,29.0,522.0,234.75,194.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,BE,Belgium,2021,139.0,25625.0,4043.4575342465755,2395.0,0.0,68.0,23.38082191780822,21.0,0.0,0.0,0.0,0.0,16114.0,141945.0,55950.25753424658,50795.0,11.0,133387.0,23313.956164383562,8258.0,0.0,157647.0,23014.882191780824,6992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,BE,Belgium,2022,429.0,76034.0,9347.035294117648,4857.0,0.0,66.0,16.372549019607842,14.0,0.0,0.0,0.0,0.0,0.0,150620.0,27117.38039215686,15128.0,0.0,30864.0,1234.8588235294117,119.0,0.0,27600.0,1286.6588235294118,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF,BF,Burkina Faso,2021,0.0,30.0,6.833333333333333,2.5,0.0,5.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529607.0,54009.77777777778,21856.0,0.0,315148.0,35335.944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF,BF,Burkina Faso,2022,0.0,196.0,13.882352941176471,0.0,0.0,3.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.411764705882353,0.0,0.0,936842.0,100276.88235294117,10287.0,0.0,736895.0,104505.23529411765,22806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG,BG,Bulgaria,2020,1046.0,1729.0,1387.5,1387.5,61.0,110.0,85.5,85.5,0.0,0.0,0.0,0.0,8076.0,8473.0,8274.5,8274.5,0.0,2889.0,1444.5,1444.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG,BG,Bulgaria,2021,16.0,6816.0,1559.2334293948127,1078.0,0.0,334.0,66.18443804034582,49.0,0.0,0.0,0.0,0.0,0.0,47295.0,5395.922190201729,0.0,0.0,318764.0,5474.164265129683,1403.0,0.0,124745.0,5515.2622478386165,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG,BG,Bulgaria,2022,42.0,12399.0,1994.0478087649403,871.0,0.0,187.0,26.545816733067728,10.0,0.0,0.0,0.0,0.0,0.0,75524.0,1822.3346613545816,0.0,0.0,169106.0,784.01593625498,0.0,0.0,5802.0,620.1354581673306,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BH,BH,Bahrain,2020,202.0,256.0,232.88888888888889,234.0,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,8085.0,10962.0,9339.888888888889,9194.0,0.0,11106.0,2186.4444444444443,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BH,BH,Bahrain,2021,0.0,3275.0,522.0916666666667,225.0,0.0,29.0,2.8833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,36406.0,10168.427777777777,13207.5,3.0,21823.0,3179.175,1300.0,0.0,17452.0,2718.386111111111,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BH,BH,Bahrain,2022,0.0,8173.0,1682.4473684210527,973.5,0.0,3.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,33630.0,678.1184210526316,0.0,0.0,6398.0,245.04605263157896,50.5,5.0,15571.0,313.8618421052632,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BI,BI,Burundi,2021,5.0,937.0,82.76190476190476,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.0,187.0952380952381,101.0,0.0,1457.0,161.38095238095238,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BI,BI,Burundi,2022,0.0,423.0,54.588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,3088.0,872.6470588235294,607.0,106.0,2991.0,865.5882352941177,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BJ,BJ,Benin,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435429.0,76777.31818181818,26506.5,0.0,354625.0,59947.545454545456,6013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BJ,BJ,Benin,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481264.0,132169.66666666666,86960.0,0.0,306235.0,94063.86666666667,56627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM,BM,Bermuda,2021,0.0,267.0,24.02,5.0,0.0,3.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4313.0,923.88,420.0,0.0,4883.0,872.44,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM,BM,Bermuda,2022,0.0,75.0,7.055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,53.27777777777778,0.0,0.0,448.0,131.11111111111111,97.0,0.0,316.0,135.77777777777777,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BN,BN,Brunei,2021,0.0,423.0,46.4,9.0,0.0,7.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699.0,2459.927272727273,1149.0,0.0,15277.0,2427.7939393939396,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BN,BN,Brunei,2022,0.0,3969.0,706.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,19999.0,2177.05,286.5,128.0,9263.0,2186.05,492.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BO,BO,Bolivia,2021,0.0,7980.0,1147.9126506024097,920.0,0.0,124.0,27.813253012048193,20.5,0.0,0.0,0.0,0.0,1792.0,20102.0,7553.686746987952,7035.0,-1106411.0,1431134.0,21578.11746987952,11892.5,-489210.0,762181.0,17182.975903614457,9320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BO,BO,Bolivia,2022,0.0,23611.0,2106.3177966101694,487.0,0.0,405.0,10.60593220338983,1.0,0.0,0.0,0.0,0.0,0.0,29723.0,5740.838983050848,4987.0,88.0,96553.0,7178.110169491525,1982.0,79.0,49503.0,6454.529661016949,2398.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,BR,Brazil,2020,0.0,70574.0,24681.585209003217,23529.0,0.0,1595.0,626.8456591639872,627.0,-12522.0,79312.0,21568.42765273312,19359.0,156.0,207926.0,86945.20900321544,77923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,BR,Brazil,2021,-573.0,150106.0,40031.63835616438,34339.0,24.0,4249.0,1161.9369863013699,962.0,-27021.0,125289.0,40757.86575342466,36247.0,0.0,411056.0,72260.50136986302,44508.0,-160178.0,2157048.0,443335.6,304681.0,-204616.0,1611763.0,379414.7397260274,232806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,BR,Brazil,2022,1721.0,298408.0,47601.98449612403,29949.0,7.0,1308.0,256.3837209302326,174.0,-31119.0,282957.0,46983.833333333336,29708.5,0.0,0.0,0.0,0.0,-297467.0,712979.0,75598.1046511628,34665.5,0.0,1134222.0,108908.13178294574,74288.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BS,BS,Bahamas,2021,0.0,163.0,62.595238095238095,47.0,0.0,27.0,2.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,660.0,51.57142857142857,0.0,0.0,18241.0,3739.0714285714284,2289.0,0.0,18137.0,3365.4523809523807,2472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BS,BS,Bahamas,2022,0.0,421.0,42.611111111111114,13.5,0.0,9.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,567.0,84.05555555555556,0.0,0.0,4920.0,863.7222222222222,555.0,248.0,2028.0,911.4444444444445,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT,BT,Bhutan,2021,0.0,100.0,9.670103092783505,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54131.0,2171.814432989691,889.0,0.0,97322.0,6080.020618556701,146.0,0.0,96726.0,5812.113402061856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT,BT,Bhutan,2022,0.0,2200.0,243.8148148148148,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15241.0,1834.2222222222222,0.0,19.0,86085.0,3923.3703703703704,464.0,19.0,80133.0,4066.074074074074,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW,BW,Botswana,2021,0.0,2195.0,196.0408163265306,0.0,0.0,62.0,1.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398318.0,23861.163265306124,7232.0,0.0,676755.0,20631.69387755102,2937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW,BW,Botswana,2022,0.0,1298.0,148.25,0.0,0.0,25.0,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182931.0,20846.5625,8023.5,0.0,65329.0,21235.4375,17043.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BY,BY,Belarus,2020,1816.0,1816.0,1816.0,1816.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BY,BY,Belarus,2021,570.0,1997.0,1316.03125,1340.5,8.0,17.0,11.09375,10.0,0.0,0.0,0.0,0.0,0.0,25761.0,1434.0625,0.0,0.0,539398.0,136126.28125,110052.0,0.0,381177.0,100567.65625,87778.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BY,BY,Belarus,2022,0.0,6605.0,1154.7391304347825,332.0,0.0,16.0,6.130434782608695,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549893.0,93167.82608695653,73339.0,0.0,474446.0,137341.39130434784,134948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BZ,BZ,Belize,2021,0.0,419.0,65.90990990990991,24.0,0.0,9.0,0.8738738738738738,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,20.55855855855856,0.0,0.0,23880.0,2073.198198198198,1504.0,0.0,43166.0,1708.2432432432433,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BZ,BZ,Belize,2022,0.0,794.0,156.38235294117646,75.5,0.0,8.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,8583.0,593.9411764705883,287.0,71.0,3429.0,604.0294117647059,412.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,CA,Canada,2020,0.0,9.0,1.0555555555555556,0.0,0.0,874.0,93.55555555555556,0.0,0.0,0.0,0.0,0.0,75543.0,147231.0,116053.27777777778,125490.5,0.0,33809.0,7219.833333333333,5023.0,0.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,CA,Canada,2021,0.0,38.0,1.4712328767123288,0.0,0.0,1047.0,40.394520547945206,0.0,0.0,0.0,0.0,0.0,4023.0,181214.0,94960.7397260274,96360.0,0.0,2368272.0,161163.18356164385,46098.0,0.0,3325445.0,151152.6383561644,35034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,CA,Canada,2022,0.0,32896.0,1676.6614173228347,0.0,0.0,1051.0,72.98425196850394,0.0,0.0,0.0,0.0,0.0,0.0,601278.0,37084.003937007874,19809.0,0.0,168862.0,9597.21653543307,1789.5,0.0,292764.0,15432.996062992126,3078.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,CD,Democratic Republic of the Congo,2021,0.0,1518.0,219.54545454545453,79.5,0.0,10.0,1.4318181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53527.0,5841.204545454545,2308.0,0.0,12015.0,2621.159090909091,733.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,CD,Democratic Republic of the Congo,2022,0.0,654.0,68.80952380952381,19.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093703.0,196656.57142857142,65289.0,0.0,552400.0,131232.47619047618,55947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF,CF,Central African Republic,2021,0.0,28.0,7.2,3.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97848.0,18721.45,1703.0,0.0,275628.0,16250.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF,CF,Central African Republic,2022,0.0,12.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,139175.0,54011.35,42872.0,0.0,155881.0,52169.7,43151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
