location_key,YEAR,country_code,country_name,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older
SA,2022,SA,Saudi Arabia,0.0,257747.0,444.0,0.0,9855161.0,814829.0,9322.0,0.0,43251385.0,1846873.0,26863963.0,2080930.0,25261809.0,16807759.0,67701901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34813867.0,20131308.0,14682559.0,5460690.0,28807838.0,7070665.0,16282472.0,16.195,0.853,5956216.0,4860281.0,5354760.0,6980363.0,6408789.0,3216572.0,1373521.0,493856.0,169509.0
SB,2020,SB,Solomon Islands,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686878.0,349262.0,337616.0,507659.0,162164.0,2159137.0,3137690.0,24.54,0.546,196170.0,148825.0,111830.0,82050.0,68670.0,40695.0,22978.0,11993.0,3667.0
SB,2021,SB,Solomon Islands,0.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,179973.0,179973.0,52466.0,55945.0,235918.0,235918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686878.0,349262.0,337616.0,507659.0,162164.0,2159137.0,3137690.0,24.54,0.546,196170.0,148825.0,111830.0,82050.0,68670.0,40695.0,22978.0,11993.0,3667.0
SB,2022,SB,Solomon Islands,0.0,21520.0,153.0,0.0,0.0,21544.0,153.0,0.0,0.0,124617.0,304590.0,145197.0,201142.0,287801.0,523719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686878.0,349262.0,337616.0,507659.0,162164.0,2159137.0,3137690.0,24.54,0.546,196170.0,148825.0,111830.0,82050.0,68670.0,40695.0,22978.0,11993.0,3667.0
SC,2020,SC,Seychelles,0.0,274.0,1.0,0.0,0.0,274.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98340.0,50439.0,47901.0,41863.0,55762.0,2159137.0,3137690.0,213.783,0.797,15933.0,13866.0,13431.0,14486.0,14873.0,12977.0,7909.0,3205.0,1660.0
SC,2021,SC,Seychelles,0.0,24889.0,125.0,0.0,0.0,25163.0,126.0,0.0,0.0,82348.0,82348.0,78258.0,78263.0,183472.0,183472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98340.0,50439.0,47901.0,41863.0,55762.0,2159137.0,3137690.0,213.783,0.797,15933.0,13866.0,13431.0,14486.0,14873.0,12977.0,7909.0,3205.0,1660.0
SC,2022,SC,Seychelles,0.0,21195.0,43.0,0.0,0.0,46358.0,169.0,0.0,0.0,3049.0,85397.0,2941.0,81204.0,30680.0,214152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98340.0,50439.0,47901.0,41863.0,55762.0,2159137.0,3137690.0,213.783,0.797,15933.0,13866.0,13431.0,14486.0,14873.0,12977.0,7909.0,3205.0,1660.0
SD,2020,SD,Sudan,0.0,25800.0,1577.0,0.0,0.0,25800.0,1577.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43849269.0,21907295.0,21941974.0,27856005.0,14957233.0,5677921.0,5677921.0,24.843,0.502,12128806.0,10123657.0,7627158.0,5203245.0,3727319.0,2552951.0,1535960.0,733051.0,217122.0
SD,2021,SD,Sudan,0.0,21188.0,1760.0,0.0,0.0,46988.0,3337.0,0.0,0.0,2782463.0,2782463.0,1196455.0,1234386.0,3276654.0,3276654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43849269.0,21907295.0,21941974.0,27856005.0,14957233.0,5677921.0,5677921.0,24.843,0.502,12128806.0,10123657.0,7627158.0,5203245.0,3727319.0,2552951.0,1535960.0,733051.0,217122.0
SD,2022,SD,Sudan,0.0,16287.0,1624.0,0.0,0.0,63275.0,4961.0,0.0,562941.0,3868805.0,6651268.0,3302578.0,4536964.0,4902356.0,8179010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43849269.0,21907295.0,21941974.0,27856005.0,14957233.0,5677921.0,5677921.0,24.843,0.502,12128806.0,10123657.0,7627158.0,5203245.0,3727319.0,2552951.0,1535960.0,733051.0,217122.0
SE,2020,SE,Sweden,0.0,454759.0,9848.0,0.0,4208492.0,454758.0,9848.0,0.0,4208492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10230185.0,5142438.0,5087747.0,1264288.0,9021165.0,1608037.0,1608037.0,25.0,0.907,1223971.0,1155271.0,1338915.0,1330260.0,1294175.0,1286816.0,1114377.0,964267.0,522133.0
SE,2021,SE,Sweden,0.0,881840.0,5534.0,0.0,10997914.0,1336598.0,15382.0,0.0,15206406.0,7676210.0,7678097.0,7340861.0,7340934.0,17613180.0,17615657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10230185.0,5142438.0,5087747.0,1264288.0,9021165.0,1608037.0,1608037.0,25.0,0.907,1223971.0,1155271.0,1338915.0,1330260.0,1294175.0,1286816.0,1114377.0,964267.0,522133.0
SE,2022,SE,Sweden,0.0,1241923.0,4624.0,0.0,3201179.0,2578521.0,20006.0,0.0,18407585.0,167726.0,7845823.0,322085.0,7663019.0,5355774.0,22971431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10230185.0,5142438.0,5087747.0,1264288.0,9021165.0,1608037.0,1608037.0,25.0,0.907,1223971.0,1155271.0,1338915.0,1330260.0,1294175.0,1286816.0,1114377.0,964267.0,522133.0
SG,2020,SG,Singapore,0.0,58629.0,29.0,0.0,0.0,58629.0,29.0,0.0,0.0,5.0,135.0,0.0,0.0,5.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850343.0,3062257.0,2788086.0,0.0,5703569.0,5868104.0,5868104.0,8357.633,0.932,479037.0,505794.0,833058.0,896615.0,964873.0,946222.0,799325.0,289634.0,135785.0
SG,2021,SG,Singapore,0.0,221232.0,800.0,0.0,0.0,279861.0,829.0,0.0,0.0,4746906.0,4747041.0,4503211.0,4503212.0,11464446.0,11464581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850343.0,3062257.0,2788086.0,0.0,5703569.0,5868104.0,5868104.0,8357.633,0.932,479037.0,505794.0,833058.0,896615.0,964873.0,946222.0,799325.0,289634.0,135785.0
SG,2022,SG,Singapore,0.0,1587307.0,775.0,0.0,14598500.0,1867168.0,1604.0,0.0,0.0,277343.0,5024384.0,501481.0,5004693.0,2861713.0,14326294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850343.0,3062257.0,2788086.0,0.0,5703569.0,5868104.0,5868104.0,8357.633,0.932,479037.0,505794.0,833058.0,896615.0,964873.0,946222.0,799325.0,289634.0,135785.0
SH,2020,SH,Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6071.0,1361.0,1216.0,1758851.0,3850231.0,2159137.0,3137690.0,15.567,0.735,228.0,255.0,306.0,145.0,446.0,484.0,345.0,222.0,145.0
SH,2021,SH,Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.0,4361.0,3421.0,3531.0,7785.0,7892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6071.0,1361.0,1216.0,1758851.0,3850231.0,2159137.0,3137690.0,15.567,0.735,228.0,255.0,306.0,145.0,446.0,484.0,345.0,222.0,145.0
SH,2022,SH,Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6071.0,1361.0,1216.0,1758851.0,3850231.0,2159137.0,3137690.0,15.567,0.735,228.0,255.0,306.0,145.0,446.0,484.0,345.0,222.0,145.0
SI,2020,SI,Slovenia,0.0,124190.0,2725.0,6256.0,728451.0,123777.0,2735.0,6256.0,725850.0,5291.0,11490.0,0.0,0.0,5291.0,11490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080908.0,1038656.0,1042252.0,943292.0,1144654.0,2159137.0,3137690.0,102.9,0.88,213023.0,193538.0,216620.0,291897.0,303686.0,303649.0,276481.0,170981.0,111033.0
SI,2021,SI,Slovenia,0.0,341911.0,2814.0,14145.0,11679309.0,465688.0,6042.0,20401.0,12405159.0,1341845.0,1250439.0,1225032.0,1188990.0,2889397.0,2761948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080908.0,1038656.0,1042252.0,943292.0,1144654.0,2159137.0,3137690.0,102.9,0.88,213023.0,193538.0,216620.0,291897.0,303686.0,303649.0,276481.0,170981.0,111033.0
SI,2022,SI,Slovenia,0.0,680773.0,1695.0,3890.0,5579702.0,1149364.0,8191.0,24291.0,17197882.0,15363.0,1265802.0,33235.0,1222225.0,234695.0,2996643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080908.0,1038656.0,1042252.0,943292.0,1144654.0,2159137.0,3137690.0,102.9,0.88,213023.0,193538.0,216620.0,291897.0,303686.0,303649.0,276481.0,170981.0,111033.0
SK,2020,SK,Slovakia,0.0,186244.0,2250.0,0.0,3258948.0,186244.0,2250.0,0.0,3258948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5450421.0,2661077.0,2789344.0,2523654.0,2930419.0,432508.0,3137690.0,111.8,0.844,584354.0,538465.0,682622.0,862769.0,834209.0,708297.0,685186.0,375006.0,179513.0
SK,2021,SK,Slovakia,0.0,658365.0,14451.0,0.0,43172677.0,844609.0,16701.0,0.0,46431625.0,2729302.0,2728955.0,2438403.0,2438403.0,5167705.0,5167358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450421.0,2661077.0,2789344.0,2523654.0,2930419.0,432508.0,3137690.0,111.8,0.844,584354.0,538465.0,682622.0,862769.0,834209.0,708297.0,685186.0,375006.0,179513.0
SK,2022,SK,Slovakia,0.0,993784.0,3725.0,0.0,4806857.0,1838393.0,20426.0,0.0,51238482.0,64395.0,2822919.0,109489.0,2763844.0,177702.0,7074829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450421.0,2661077.0,2789344.0,2523654.0,2930419.0,432508.0,3137690.0,111.8,0.844,584354.0,538465.0,682622.0,862769.0,834209.0,708297.0,685186.0,375006.0,179513.0
SL,2020,SL,Sierra Leone,0.0,2635.0,76.0,0.0,8333.0,2635.0,76.0,0.0,8333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7976985.0,3981239.0,3995746.0,4493849.0,3319366.0,1168424.0,1168424.0,110.515,0.419,2225885.0,1867196.0,1405514.0,1017050.0,672894.0,419133.0,234025.0,108809.0,26479.0
SL,2021,SL,Sierra Leone,0.0,4479.0,47.0,0.0,22952.0,7114.0,123.0,0.0,31285.0,703231.0,703231.0,360967.0,361089.0,868726.0,868726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7976985.0,3981239.0,3995746.0,4493849.0,3319366.0,1168424.0,1168424.0,110.515,0.419,2225885.0,1867196.0,1405514.0,1017050.0,672894.0,419133.0,234025.0,108809.0,26479.0
SL,2022,SL,Sierra Leone,0.0,635.0,2.0,0.0,0.0,7749.0,126.0,0.0,428517.0,2201356.0,2904587.0,1828034.0,2189123.0,3072247.0,3940973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7976985.0,3981239.0,3995746.0,4493849.0,3319366.0,1168424.0,1168424.0,110.515,0.419,2225885.0,1867196.0,1405514.0,1017050.0,672894.0,419133.0,234025.0,108809.0,26479.0
SM,2020,SM,San Marino,0.0,2480.0,61.0,0.0,0.0,2480.0,61.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33938.0,15936.0,17019.0,891.0,32969.0,2159137.0,3137690.0,565.633,0.735,3098.0,3625.0,3766.0,3664.0,4693.0,5377.0,3802.0,2811.0,2121.0
SM,2021,SM,San Marino,0.0,5943.0,39.0,0.0,0.0,8423.0,100.0,0.0,0.0,24271.0,24306.0,21596.0,21625.0,53907.0,53942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33938.0,15936.0,17019.0,891.0,32969.0,2159137.0,3137690.0,565.633,0.735,3098.0,3625.0,3766.0,3664.0,4693.0,5377.0,3802.0,2811.0,2121.0
SM,2022,SM,San Marino,0.0,12129.0,18.0,0.0,0.0,20552.0,118.0,0.0,0.0,2051.0,26357.0,2008.0,23633.0,15396.0,69338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33938.0,15936.0,17019.0,891.0,32969.0,2159137.0,3137690.0,565.633,0.735,3098.0,3625.0,3766.0,3664.0,4693.0,5377.0,3802.0,2811.0,2121.0
SN,2020,SN,Senegal,0.0,19364.0,410.0,0.0,279467.0,19364.0,410.0,0.0,279467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16743930.0,8170785.0,8573145.0,8530658.0,7765706.0,3057065.0,3057065.0,86.968,0.505,5032581.0,3863702.0,2823534.0,2051292.0,1331828.0,834700.0,505764.0,239182.0,61347.0
SN,2021,SN,Senegal,0.0,55973.0,1480.0,0.0,656854.0,75337.0,1890.0,0.0,936321.0,1316401.0,1316401.0,849763.0,918359.0,1903098.0,1903098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16743930.0,8170785.0,8573145.0,8530658.0,7765706.0,3057065.0,3057065.0,86.968,0.505,5032581.0,3863702.0,2823534.0,2051292.0,1331828.0,834700.0,505764.0,239182.0,61347.0
SN,2022,SN,Senegal,0.0,12893.0,78.0,0.0,165778.0,88230.0,1968.0,0.0,1102099.0,157394.0,1473795.0,172041.0,1090400.0,566401.0,2469499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16743930.0,8170785.0,8573145.0,8530658.0,7765706.0,3057065.0,3057065.0,86.968,0.505,5032581.0,3863702.0,2823534.0,2051292.0,1331828.0,834700.0,505764.0,239182.0,61347.0
SO,2020,SO,Somalia,0.0,4714.0,130.0,0.0,0.0,4714.0,130.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15893219.0,7924087.0,7969132.0,8408044.0,7034861.0,2179855.0,2179855.0,25.334,0.735,5215364.0,3937590.0,2693876.0,1534404.0,1053894.0,733972.0,462790.0,210107.0,51222.0
SO,2021,SO,Somalia,0.0,18818.0,1203.0,0.0,0.0,23532.0,1333.0,0.0,0.0,1085564.0,1203131.0,809068.0,810010.0,1387347.0,1504914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15893219.0,7924087.0,7969132.0,8408044.0,7034861.0,2179855.0,2179855.0,25.334,0.735,5215364.0,3937590.0,2693876.0,1534404.0,1053894.0,733972.0,462790.0,210107.0,51222.0
SO,2022,SO,Somalia,0.0,3665.0,28.0,0.0,0.0,27197.0,1361.0,0.0,501224.0,2582550.0,3785681.0,1848285.0,2658295.0,3257397.0,4762311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15893219.0,7924087.0,7969132.0,8408044.0,7034861.0,2179855.0,2179855.0,25.334,0.735,5215364.0,3937590.0,2693876.0,1534404.0,1053894.0,733972.0,462790.0,210107.0,51222.0
SR,2020,SR,Suriname,0.0,6210.0,122.0,0.0,10118.0,6210.0,122.0,0.0,10118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586634.0,294822.0,291812.0,197114.0,384258.0,2159137.0,3137690.0,3.76,0.72,104831.0,102231.0,95772.0,82786.0,72724.0,64828.0,36928.0,18685.0,7849.0
SR,2021,SR,Suriname,0.0,46236.0,1067.0,0.0,45821.0,52446.0,1189.0,0.0,55939.0,261545.0,261545.0,228171.0,228253.0,489798.0,489798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586634.0,294822.0,291812.0,197114.0,384258.0,2159137.0,3137690.0,3.76,0.72,104831.0,102231.0,95772.0,82786.0,72724.0,64828.0,36928.0,18685.0,7849.0
SR,2022,SR,Suriname,0.0,28632.0,195.0,0.0,28245.0,81078.0,1384.0,0.0,84184.0,6275.0,267820.0,9626.0,237879.0,15901.0,505699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586634.0,294822.0,291812.0,197114.0,384258.0,2159137.0,3137690.0,3.76,0.72,104831.0,102231.0,95772.0,82786.0,72724.0,64828.0,36928.0,18685.0,7849.0
SS,2020,SS,South Sudan,0.0,3565.0,64.0,0.0,23037.0,3565.0,64.0,0.0,76232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11193729.0,5603014.0,5590715.0,8860863.0,2201250.0,385765.0,3137690.0,18.322,0.388,3245682.0,2581901.0,1962952.0,1334153.0,896837.0,595525.0,344937.0,182626.0,49116.0
SS,2021,SS,South Sudan,0.0,12073.0,72.0,0.0,31682.0,15638.0,136.0,0.0,164472.0,227262.0,227262.0,180064.0,181577.0,268640.0,268640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11193729.0,5603014.0,5590715.0,8860863.0,2201250.0,385765.0,3137690.0,18.322,0.388,3245682.0,2581901.0,1962952.0,1334153.0,896837.0,595525.0,344937.0,182626.0,49116.0
SS,2022,SS,South Sudan,0.0,2142.0,2.0,0.0,4183.0,17780.0,138.0,0.0,410280.0,1621745.0,1849007.0,1625451.0,1807028.0,1630657.0,1899297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11193729.0,5603014.0,5590715.0,8860863.0,2201250.0,385765.0,3137690.0,18.322,0.388,3245682.0,2581901.0,1962952.0,1334153.0,896837.0,595525.0,344937.0,182626.0,49116.0
ST,2020,ST,São Tomé and Príncipe,0.0,1022.0,17.0,0.0,0.0,1022.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219161.0,109675.0,109486.0,56779.0,158277.0,2159137.0,3137690.0,228.293,0.589,62411.0,54109.0,33625.0,26631.0,18680.0,12780.0,7082.0,2764.0,1079.0
ST,2021,ST,São Tomé and Príncipe,0.0,2881.0,40.0,0.0,0.0,3903.0,57.0,0.0,0.0,86396.0,86396.0,49081.0,51216.0,137612.0,137612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219161.0,109675.0,109486.0,56779.0,158277.0,2159137.0,3137690.0,228.293,0.589,62411.0,54109.0,33625.0,26631.0,18680.0,12780.0,7082.0,2764.0,1079.0
ST,2022,ST,São Tomé and Príncipe,0.0,2274.0,19.0,0.0,4694.0,6177.0,76.0,0.0,4694.0,40765.0,127161.0,51667.0,102883.0,89196.0,226808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219161.0,109675.0,109486.0,56779.0,158277.0,2159137.0,3137690.0,228.293,0.589,62411.0,54109.0,33625.0,26631.0,18680.0,12780.0,7082.0,2764.0,1079.0
SV,2020,SV,El Salvador,0.0,45960.0,1343.0,0.0,621580.0,45960.0,1343.0,0.0,621580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6486201.0,3036424.0,3449777.0,1758851.0,4694702.0,1105662.0,1105662.0,313.041,0.7,1146823.0,1165823.0,1215814.0,882442.0,725142.0,568071.0,406296.0,248391.0,127399.0
SV,2021,SV,El Salvador,0.0,75985.0,2481.0,0.0,542993.0,121945.0,3824.0,0.0,1164573.0,4483699.0,4483699.0,4154416.0,4156783.0,9620698.0,9620698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6486201.0,3036424.0,3449777.0,1758851.0,4694702.0,1105662.0,1105662.0,313.041,0.7,1146823.0,1165823.0,1215814.0,882442.0,725142.0,568071.0,406296.0,248391.0,127399.0
SV,2022,SV,El Salvador,0.0,79840.0,404.0,0.0,757052.0,201785.0,4228.0,0.0,1921625.0,146338.0,4630037.0,173860.0,4330643.0,1507284.0,11127982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6486201.0,3036424.0,3449777.0,1758851.0,4694702.0,1105662.0,1105662.0,313.041,0.7,1146823.0,1165823.0,1215814.0,882442.0,725142.0,568071.0,406296.0,248391.0,127399.0
SX,2020,SX,Sint Maarten,0.0,1434.0,27.0,0.0,0.0,1434.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42882.0,15212.0,15660.0,0.0,40733.0,2159137.0,3137690.0,1261.235,0.735,3956.0,3769.0,4453.0,3269.0,3883.0,5744.0,3972.0,1495.0,330.0
SX,2021,SX,Sint Maarten,0.0,3763.0,48.0,0.0,0.0,5197.0,75.0,0.0,0.0,12463.0,27141.0,15207.0,25163.0,27670.0,52304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42882.0,15212.0,15660.0,0.0,40733.0,2159137.0,3137690.0,1261.235,0.735,3956.0,3769.0,4453.0,3269.0,3883.0,5744.0,3972.0,1495.0,330.0
SX,2022,SX,Sint Maarten,0.0,5658.0,12.0,0.0,0.0,10855.0,87.0,0.0,0.0,1361.0,28502.0,1352.0,26515.0,11723.0,64027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42882.0,15212.0,15660.0,0.0,40733.0,2159137.0,3137690.0,1261.235,0.735,3956.0,3769.0,4453.0,3269.0,3883.0,5744.0,3972.0,1495.0,330.0
SY,2020,SY,Syria,0.0,11526.0,717.0,0.0,0.0,11526.0,717.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500657.0,8760065.0,8740592.0,7712116.0,9358019.0,2353637.0,5502085.0,95.304,0.536,3635903.0,3325125.0,3099983.0,2907193.0,1928901.0,1285346.0,822365.0,355547.0,140294.0
